c2,c0,729,129,229,ff9a,type
31213593,878564399,516179427,392515647,98899323,2428280,ransom
33918538,970679293,568884843,432661909,108819108,862596,ransom
31555078,771126604,451246397,341342776,88795465,1362678,ransom
29245794,771631144,452872613,371306061,87471667,1178512,ransom
41764408,901125773,518263228,410775627,107662987,1627825,ransom
38775228,958605759,560387586,426154369,115673707,1177115,ransom
25857284,685595291,402509447,305832681,83396355,1681320,ransom
38528889,962295810,559724093,426614692,106323678,1517909,ransom
40964237,1166605384,684183328,520984544,130270812,1617098,ransom
39552321,1103316717,698269206,493059699,124690484,1751029,ransom
42647215,1222018802,648386577,486283564,115821107,1808472,ransom
39337042,1319226230,713844942,504195339,126317595,1765112,ransom
38381778,1287170176,579854892,484497290,108204980,1559548,ransom
31580325,876425742,513932659,390930836,98263246,1772931,ransom
32437569,665213130,383788176,288588163,83568883,1614694,ransom
55449400,775281341,413239799,308233891,87293977,1935145,ransom
51750887,1026681072,581917307,440506382,121421439,1674348,ransom
53730396,1050718357,564607009,449907571,114929368,1747745,ransom
56047305,962781413,536662706,408961348,102781166,1807943,ransom
52301882,916577306,524474082,396492991,103725502,1648168,ransom
34084274,923091389,539265253,409486155,104145104,1611791,ransom
30914774,830362680,484825064,367897328,87862910,1860420,ransom
57547370,635870334,366199584,287975156,87151028,1793195,ransom
29016200,576876693,331772127,251083162,65667290,1053899,ransom
28080673,492664122,279649919,210016993,57202320,1007706,ransom
21875521,517992300,302833504,205244010,52907459,860283,ransom
32881486,851100629,530894640,369041320,93746782,1825293,ransom
45211235,1313737524,770414245,576844499,144029441,1471060,ransom
46514892,1189897591,697728715,530720582,133335555,1921721,ransom
44823102,1123692514,651473569,493031383,127550926,1939073,ransom
37872108,998217567,681637089,517659651,131082274,2043340,ransom
42462500,1114403766,653504724,495755363,124058807,2112036,ransom
40498406,1099791093,639564248,511501144,121004683,1609155,ransom
39785871,1169194867,685047469,522755652,129013295,1724432,ransom
47737069,1426564145,835864367,637716506,164641533,2553267,ransom
28618833,813902988,475262858,362772114,89421381,934264,ransom
30145062,912238783,536960563,408513054,102427042,1864584,ransom
37130832,1159844345,682298751,494568452,122913608,1780170,ransom
30985272,866286789,539937162,384837504,97498104,1914269,ransom
40455970,907474040,520725632,380557612,96661608,1498699,ransom
26813911,582536149,337030832,240157496,62174463,1023690,ransom
23590595,486951761,283313892,213854181,56601968,675143,ransom
29506536,572305459,328534204,247092627,76790054,1106286,ransom
23630786,521288844,302345700,228629748,59759360,1017109,ransom
25961168,576877442,335860457,255298680,65994046,946905,ransom
18909353,378794403,218930018,166556069,50472634,905540,ransom
34737647,699310584,401014361,297284334,77945784,1321287,ransom
41391347,1095412707,630458922,479607938,120588018,1547892,ransom
41905373,1252416841,733597688,560063430,144507278,1702523,ransom
36688987,1105013194,648204140,494393932,122260043,1804648,ransom
37613890,1157591608,680652552,482863837,120678503,1571000,ransom
41530735,1116431981,736228161,526406382,129885528,1792360,ransom
46965840,1178802789,688146449,524688556,130217158,1521981,ransom
39068097,1162028687,680345188,519387394,127819546,1754260,ransom
31927636,938030956,550611918,419017511,104964265,1967901,ransom
32307780,834417128,487722194,371139967,83185074,1819818,ransom
39531101,690151960,434910627,329133039,85621140,1376434,ransom
41150282,720504848,411188231,308516523,84204009,1157017,ransom
20037310,473510887,277110207,209208627,53604397,1176164,ransom
36091088,988359266,585436123,412908282,109514081,1503708,ransom
42459780,1176690550,689123488,524834262,130965138,1519298,ransom
37113120,945138231,549797120,418959021,98567076,1607726,ransom
41858137,935091410,537845090,407102869,105597617,1737858,ransom
29642847,684005809,397738822,301803192,85519113,1842568,ransom
42015942,1106728637,645468335,491356053,123304690,1554711,ransom
42759044,1188593540,694594164,530009858,131082835,1368705,ransom
34227235,955571078,598133788,455149771,114055071,1947735,ransom
48279992,1131571819,693970756,499362430,126491692,1945592,ransom
42095243,1070290066,675686272,513053084,130033702,1597731,ransom
44834020,1035890208,606702812,461705107,126898765,1773783,ransom
38511927,946424014,502081832,381728120,105654695,1761700,ransom
52526957,797919525,473724345,359303420,87275844,1472867,ransom
55851464,954376455,651999482,468203023,112490424,1802351,ransom
58859701,941416530,523912375,398587672,101108120,1537003,ransom
39470476,847379887,484628282,368327798,93448696,1607543,ransom
52775218,1002726431,565180779,428537326,110543102,1711333,ransom
32789005,861413824,501624926,382902617,94498199,1244649,ransom
28051357,759909493,443949778,338129709,84532079,1657023,ransom
58231541,1115254693,646600490,486555336,134007567,1840312,ransom
44336543,1291459700,667528922,505915518,137567995,1862446,ransom
42215151,1196496469,563927563,462248711,111699396,2147606,ransom
59144085,1187215535,639283547,486153259,123281019,1571924,ransom
49761945,1228080415,671658245,512629854,119402267,1705618,ransom
