c2,c0,729,129,229,ff9a,type
11268651,122298639,34394177,22377427,11244173,459404,ransom
8188305,93445296,33384894,16739896,8380151,552118,ransom
17568863,181181453,52674096,33909080,17564957,696981,ransom
27822987,333250311,88975898,58162481,28943071,2451494,ransom
33076722,420651099,108459568,71086321,35160192,2265319,ransom
53668152,527706946,156159122,99823645,52673655,1303721,ransom
16237966,164642597,48106013,30900974,16092345,507968,ransom
7434902,77438018,22361826,14450640,7406489,464259,ransom
2179896,33810131,8188744,5513901,2529122,446715,ransom
4762612,72360936,17381108,11691328,5373568,699884,ransom
5930997,72101076,19219175,12521510,6301211,551601,ransom
10503397,96813945,30371330,19508684,10246876,552694,ransom
