c2,c0,729,129,229,ff9a,type
30482280,1053400388,447129368,296749887,155237246,3124503,ransom
19590967,620473690,313765821,206899969,106556306,2670998,ransom
4577373,91967882,40431753,26807464,21136591,414791,ransom
6685255,190166046,78728110,45782839,22580097,268746,ransom
5677885,153012383,84205932,36392758,18193623,284144,ransom
2640621,130857560,60314246,29152493,15192119,574858,ransom
4896154,70669974,36555897,22780390,12215682,827883,ransom
11944267,149779476,73535944,48013287,23790510,640766,ransom
17487213,134377344,63461301,42445799,20573477,613033,ransom
21496430,146674823,60354202,55600027,19859536,659970,ransom
13905551,163842568,71068991,43526705,22926839,630999,ransom
23451795,150776686,70952352,43800003,21982574,252890,ransom
24002353,152838572,61141520,39856899,21058940,549273,ransom
13539147,295793980,138295109,90559826,47580591,1705605,ransom
17831430,471511262,243672912,158202838,80934088,1324459,ransom
13224285,375691272,198655489,119642486,58674962,3724480,ransom
6324101,124141469,60489400,38331226,22124303,858912,ransom
7554332,70643387,35667814,22592539,11903447,673543,ransom
10229765,86402586,42531843,27882356,14391432,622489,ransom
19372551,157063633,75623359,49880460,25024683,517681,ransom
20879889,113002697,50392439,32931102,18841427,517654,ransom
2538500,47371510,23119072,14608440,8484056,755892,ransom
1418340,29547281,16140687,6824107,4646529,396883,ransom
3049603,50499312,25964863,16717722,7705186,723343,ransom
2075488,33868451,14346122,8544088,4996471,174318,ransom
1179157,21881487,11894697,7081343,5633861,845163,ransom
2562908,56240053,29181613,17873063,11446463,736110,ransom
10735922,260704344,133426974,85811155,49378871,2609320,ransom
22432210,532670965,269546030,177461156,87052931,745321,ransom
32107669,558309374,289534896,175892265,90214035,2067492,ransom
8320243,236951781,98286403,81037196,35874693,577105,ransom
2113716,34066409,11622881,7027410,4571630,578674,ransom
3956714,93634127,39453805,25854229,13514475,518107,ransom
1792184,53924631,21048492,13748070,7271496,269792,ransom
2245651,32993800,20009835,12938602,6624319,784126,ransom
4840172,50706173,25363355,16287394,9839301,1196467,ransom
1073422,20344079,9900485,5903023,3992055,723781,ransom
2785600,60048296,31102043,20116839,10947227,541321,ransom
12703962,100750917,49132154,32338746,16493460,839332,ransom
12968686,96868954,45936528,31600022,14888639,869710,ransom
25205433,214842372,101550841,67049767,34023706,616972,ransom
3517878,64741641,32542556,20260055,10261562,569508,ransom
2061863,64465664,33609950,20518033,11097071,514225,ransom
5857991,169035879,85106021,56226601,23817517,1562803,ransom
15784868,371476480,209003258,151515108,73460633,3688032,ransom
18727584,504906531,260009569,146410238,74835208,3411282,ransom
23390372,689809044,334288503,218888925,107861081,1940762,ransom
6271543,242854130,95835042,72396404,42145723,917955,ransom
7586296,119414530,58727777,38994152,19455862,812807,ransom
14051570,75600659,36883561,23525406,12414431,656644,ransom
