c2,c0,729,129,229,ff9a,type
1742065,162133254,80286625,65694705,14585823,152179,ransom
1806144,155301287,76964073,62899757,14039677,149914,ransom
1831845,144800147,71805534,58606807,13156640,120526,ransom
1777276,157111060,77831324,63637754,14175976,207158,ransom
1809138,151664815,75171513,61410813,13731271,190909,ransom
1731432,161730330,80081760,65531233,14545002,283694,ransom
1731894,161732581,80079813,65529848,14544450,279100,ransom
1734929,161991196,80210066,65636132,14568372,163268,ransom
1745861,162381632,80409700,65793408,14610070,279242,ransom
1671838,151826841,75209653,61516166,13681593,252631,ransom
1810585,160193312,79383113,64901880,14462238,144430,ransom
1755783,159236374,78884231,64519078,14352308,176473,ransom
2048854,162147819,80174542,65526100,14634988,175792,ransom
1760512,159639748,79078920,64680507,14385619,211328,ransom
1782840,156807209,77716510,63532454,14164699,149807,ransom
3228028,164638407,82004513,66640597,15161596,373563,ransom
1757617,159068523,78812675,64448671,14350874,47474,ransom
1834355,149090614,73914754,60345071,13535293,292311,ransom
1750711,163595389,81001426,66284754,14711136,25635,ransom
1765680,156130806,77367430,63253541,14095436,119428,ransom
1754207,159422169,78969758,64591777,14365964,198729,ransom
1738758,157526245,78030877,63820531,14197800,275047,ransom
1910302,163770512,81285808,66393978,14878312,156164,ransom
1730635,161725396,80077525,65528247,14543874,281210,ransom
1734370,161936724,80180852,65612329,14562965,278539,ransom
1734931,161766533,80100732,65544744,14550213,167470,ransom
1735978,162146318,80284496,65697709,14581305,276221,ransom
1734464,161857169,80146276,65582619,14557824,280193,ransom
1740778,162330409,80380835,65773170,14601802,282937,ransom
1735861,161636040,80040382,65492693,14541689,283808,ransom
1736393,162140123,80284049,65696636,14582028,282708,ransom
1731506,161548233,79996280,65459168,14531061,293481,ransom
1734092,161975392,80198890,65627625,14566160,163142,ransom
1598274,140580080,69680547,56960827,12701178,168804,ransom
1776597,157189294,77877729,63674070,14185604,140054,ransom
1758976,159882024,79191636,64774721,14405020,176184,ransom
1776981,161677740,80080268,65503099,14565272,165515,ransom
1741359,162529493,80478808,65854432,14618659,269249,ransom
1748773,163407548,80907635,66208330,14693835,267187,ransom
1735619,162132274,80276457,65691089,14579853,279576,ransom
1742778,162676031,80550140,65913795,14630757,278208,ransom
1736646,162078975,80253744,65670780,14577013,296249,ransom
1736585,162142566,80292170,65701384,14585204,152073,ransom
1699856,145521574,72139387,58947766,13166906,136897,ransom
1801888,151075216,74907759,61189458,13687473,154982,ransom
1837463,145469326,72149437,58885569,13221287,170062,ransom
1805458,155428177,77015753,62946204,14045366,92347,ransom
1766283,156192041,77377813,63266752,14093244,211794,ransom
1790401,153330842,75976597,62090461,13861565,226060,ransom
1759341,164322837,81361317,66579125,14776675,218912,ransom
1787959,153303098,75968221,62084946,13858849,106897,ransom
1745937,162880874,80647270,65993365,14648002,244661,ransom
1842279,149833253,74287923,60659095,13592097,137426,ransom
1765563,156023501,77294719,63198187,14078584,265932,ransom
1763381,160269862,79379999,64930925,14437295,174988,ransom
1812882,151571989,75128484,61374355,13723578,154424,ransom
1731748,161655470,80040819,65497717,14537626,291021,ransom
4088707,170940607,84970605,68507305,16391386,186297,ransom
2136466,190661167,94459503,77242111,17197532,179786,ransom
1448724,115588280,57349983,46800172,10518143,134798,ransom
1816490,152162887,75417825,61613058,13774531,185892,ransom
2352791,158691090,78289981,63899027,14362859,233636,ransom
1734613,157546369,78033144,63822166,14198681,155886,ransom
1759487,164341709,81368617,66585569,14777575,181785,ransom
1790742,157392208,77983505,63753597,14211043,205517,ransom
1764565,160376578,79427147,64970108,14445341,119573,ransom
1759913,159927247,79203159,64787153,14404439,188538,ransom
1783440,153299345,75955503,62078865,13852702,202751,ransom
1847861,145618163,72229818,58946173,13240052,207388,ransom
1754641,159439712,78967865,64593579,14362481,225348,ransom
1778454,157316427,77942108,63728182,14195925,95408,ransom
1739447,162258876,80346829,65745234,14595734,338329,ransom
2082261,151674439,75044220,61249329,13763041,23385,ransom
1863074,143601161,71218525,58103759,13066207,92885,ransom
1738580,158078589,78282236,64035634,14234959,265105,ransom
1820473,152289645,75487514,61666922,13789858,84055,ransom
1779162,152908007,75762680,61920941,13817355,129620,ransom
1806817,159664861,79060428,64640124,14405528,226808,ransom
1765784,160430802,79446377,64990381,14447458,291762,ransom
1778582,156895673,77731714,63553269,14159877,22534,ransom
1750482,159078852,78782239,64443107,14327250,136408,ransom
1775641,159646832,79095954,64680704,14402210,252576,ransom
1933671,154846748,76859341,62719358,14109254,21809,ransom
1777849,157096430,77819161,63627530,14173710,123439,ransom
1743053,158229535,78364272,64099900,14252424,136103,ransom
1784070,163626392,81040515,66298425,14733161,133364,ransom
2373161,156587026,77272427,63043556,14194773,165352,ransom
1808352,151361111,75025249,61290098,13704704,189956,ransom
1773626,156549846,77554817,63408935,14127560,30176,ransom
1775715,156554455,77555303,63408924,14127843,115118,ransom
1730971,161553059,79987831,65454556,14527710,150897,ransom
1730355,157147140,77828549,63661360,14155053,257440,ransom
1798613,159154064,78838257,64463144,14356891,63075,ransom
1786144,157968323,78255337,63985385,14251763,73918,ransom
1774742,157106218,77823867,63634007,14172184,95573,ransom
1738342,162220805,80316062,65723483,14586921,130220,ransom
1831644,149208308,73966756,60400899,13529653,69685,ransom
1772366,156366515,77470509,63338172,14113632,106447,ransom
1790807,159774100,79165016,64723633,14427918,125384,ransom
1804008,150858456,74764169,61078197,13655727,173542,ransom
1738352,161759294,80096420,65539256,14550906,144426,ransom
1806311,150988993,74832822,61134339,13667739,125356,ransom
1806197,155764012,77175140,63078748,14072621,212764,ransom
1767713,155828114,77188167,63111287,14058562,172252,ransom
1766828,156009961,77289952,63192442,14079150,230746,ransom
1726237,161162469,79795484,65297136,14492699,290751,ransom
1719434,160505099,79467555,65028912,14433057,287986,ransom
1734811,161992914,80204112,65632116,14566339,260349,ransom
1745692,162296690,80359986,65753863,14599779,266005,ransom
1734711,161983375,80196118,65625994,14564523,266598,ransom
1740253,162369809,80390477,65783989,14600759,259050,ransom
2315973,164057286,80892262,66082078,14794619,169208,ransom
1733634,161879949,80146341,65585092,14803603,256354,ransom
1735229,162032996,80223942,65648400,14569950,258700,ransom
1736057,161865118,80144620,65581766,14557009,262388,ransom
1735063,162017515,80210830,65638214,14567088,263106,ransom
1594170,135859380,67352280,55033685,12293782,229330,ransom
4129020,166146008,82630627,66544201,16002204,157687,ransom
1753750,159539543,79007808,64629203,14366820,181154,ransom
1793144,156348056,77492705,63332691,14139082,163778,ransom
1759218,159761836,79127290,64723451,14391774,207437,ransom
1781918,156903428,77740846,63556752,14165012,108057,ransom
1781334,157607515,78078566,63840573,14219802,130861,ransom
1788846,158157455,78350134,64062512,14269279,183303,ransom
1764480,155804611,77173197,63100568,14054633,240403,ransom
1789614,158099540,78314316,64033364,14262861,93369,ransom
1772263,156869784,77705710,63537725,14150050,196721,ransom
1757697,159738716,79115035,64713019,14390211,169049,ransom
1834248,149113111,73919642,60360411,13522845,326080,ransom
2405800,165912041,81843168,66691572,15133098,240544,ransom
3843071,143384226,70302426,56482022,13724501,127487,ransom
1780433,161961882,80182771,65594789,14580910,43158,ransom
2178548,159618975,78881443,64417149,14444616,185712,ransom
2148934,124090317,61432920,49895505,11562487,255079,ransom
1759895,155459272,77018407,62971996,14027945,116167,ransom
1822856,152761404,75714188,61855551,13828101,71000,ransom
1946399,149787879,74242054,60588123,13614096,140262,ransom
1801643,159420075,78933824,64538874,14380233,123931,ransom
1789880,153969111,76288571,62350936,13913269,81677,ransom
1749638,159007330,78749014,64415287,14321960,129769,ransom
1778900,161661113,80065782,65492242,14561524,197192,ransom
1781175,157308810,77929570,63716848,14193914,199155,ransom
1895938,162715315,80744208,65954191,14776745,347820,ransom
1896181,160519509,79451870,64952759,14484875,158909,ransom
1819524,152367421,75512572,61690633,13791511,84416,ransom
1830003,149092366,73899880,60349266,13514562,119380,ransom
1875632,140399579,69656545,56800179,12801921,94721,ransom
1788905,159721330,79077209,64671388,14391612,147286,ransom
1735945,162102906,80257581,65676193,14575811,164844,ransom
1742815,162085298,80259050,65670810,14581917,158930,ransom
1813256,162747827,80507251,65855365,14641225,180270,ransom
2105640,163908627,80946372,66172168,14760658,287798,ransom
1735706,162079557,80245947,65666769,14573617,160229,ransom
1735382,161963224,80193238,65621384,14566179,159880,ransom
1736461,162077292,80243189,65664325,14573259,159627,ransom
1733824,161896883,80154297,65591837,14556959,157515,ransom
1734872,161999601,80204052,65632569,14565845,158259,ransom
1732187,161739310,80079480,65530053,14543838,156386,ransom
1598782,145044070,71848828,58767378,13069619,110242,ransom
1809582,151598449,75138908,61385216,13723481,89420,ransom
1757832,164071790,81233239,66474358,14753186,133170,ransom
1813132,151397765,75038253,61300068,13707584,167105,ransom
1753079,163245286,80832915,66141303,14685536,165260,ransom
1738674,162367610,80388823,65783552,14599695,158478,ransom
1745361,161994470,80217976,65634722,14576591,167905,ransom
1739563,162453469,80431458,65818599,14607334,157729,ransom
1738752,162374567,80389426,65784485,14599469,159995,ransom
1735562,161974861,80195212,65623727,14565943,159713,ransom
1736801,162110087,80260224,65678105,14576543,166377,ransom
1745452,162418978,80418206,65802742,14609365,156449,ransom
1635304,148168482,73392857,60029801,13351052,135942,ransom
1776043,157066474,77819098,63625863,14174461,120693,ransom
1763170,160275769,79375452,64928140,14435490,120256,ransom
1736418,162131627,80274300,65689432,14579224,160549,ransom
1741174,162592837,80502393,65876163,14620577,158045,ransom
1738447,162028858,80222501,65645241,14571410,171699,ransom
2103640,163851828,80912863,66146624,14753078,181713,ransom
4044319,166236635,82639589,66600049,15967719,176132,ransom
1739333,162375664,80402216,65790750,14605712,159117,ransom
1762966,161907070,80194198,65596561,14589070,171371,ransom
