c2,c0,729,129,229,ff9a,type
45378941,1186718235,688328985,517141819,129031804,1403136,ransom
38991591,1019559477,593529607,454682655,110163174,1696125,ransom
27020747,713786399,417488372,319217645,78102915,1362220,ransom
30234589,660319183,383631437,290751566,75050367,1089897,ransom
34447500,593646874,336209667,252191681,69046816,1021198,ransom
19434914,386782010,224956811,169491105,45304715,725622,ransom
27035875,463916211,264346472,198278499,54433457,1233753,ransom
23688681,506025765,291502197,221273303,56652781,1035931,ransom
17211426,281882138,160370157,120898505,32564202,717668,ransom
16094944,360623679,211350362,160087535,41518491,567810,ransom
20674872,413970514,240708116,180929986,48970707,812409,ransom
20826956,489732709,286914759,217289038,56294679,1174300,ransom
40963332,906666671,521131123,394145470,102680099,1512059,ransom
43450064,1236115316,724105411,551256855,138025461,1636286,ransom
31871220,908082845,572051475,434760107,109611887,1825750,ransom
46340292,1219506523,713900011,542277454,137503593,1558747,ransom
41945056,1212562007,709019387,541603638,132959442,1604011,ransom
39822733,1122141509,656331223,500419743,124175514,2006784,ransom
46357337,1198537582,693510713,526835067,133440292,1755679,ransom
36294167,1026899220,601323339,458942402,113252832,1748517,ransom
41222393,1231251184,722224858,550189297,137036604,1622549,ransom
36893661,805736793,463823140,351889262,90128525,1733368,ransom
48533548,1009322689,577090543,437427129,112661796,1648287,ransom
48225547,905871637,512346249,386664455,102217058,1773223,ransom
71008471,732938310,378017779,282583974,80424207,1598835,ransom
35834531,502332368,279280952,208447213,59379294,1279422,ransom
55939044,604066476,345060594,249878663,82424979,1587535,ransom
23845192,419650151,244142862,182672750,50896827,671863,ransom
27157475,598301944,348716942,263950947,68656763,1059430,ransom
20084933,458974667,268245929,203824653,51924320,963364,ransom
29492301,564375543,322634558,243356931,64564306,892718,ransom
18268483,356350289,207373736,156340365,41689869,747331,ransom
18679206,418644607,244408261,185034645,48123838,611167,ransom
36341168,716562044,408958962,307173136,83175250,1495291,ransom
42897382,1181720570,690320158,527217808,129847357,1207190,ransom
39031298,1141096489,669421183,510199047,126801222,1801314,ransom
44370462,1205121507,703343965,534801863,134824942,1758174,ransom
38465799,1159446523,681351617,518842656,129478733,1701800,ransom
42042804,1064507033,615554976,469501076,116397958,1630240,ransom
40281438,1146379402,671307262,510702301,128311000,1768326,ransom
42146210,1220678722,716564707,544540022,137543470,1664819,ransom
33435491,970463223,570898134,433004277,110504183,1920591,ransom
44180311,1178462634,686015187,525217440,127641261,1161808,ransom
35018568,1025712295,600905255,459143237,112517388,1682944,ransom
29342335,818925712,479550017,366128239,90066640,1726666,ransom
28758021,650745530,376631603,285494396,73602385,1338741,ransom
29640268,573011732,328252119,247867207,65399020,1018179,ransom
22347168,479643064,278209184,210733564,54650013,836854,ransom
25331193,461680692,268065583,203029280,53017467,794882,ransom
25780616,612520526,358451441,271896630,69795706,1167719,ransom
31531771,597061502,339661310,256266986,67902988,981304,ransom
28898609,687418465,401783948,304978594,77949989,909192,ransom
25328278,586752350,343286503,260473594,66824732,1106226,ransom
36671521,768999596,440196579,332987037,86803713,1680130,ransom
23703523,476512900,275468423,208581585,54315010,1022808,ransom
31895306,790170003,462331274,351204471,89251715,1450120,ransom
38962170,1169747646,686146588,523382061,129468937,1570372,ransom
40665265,1181317026,692611582,526927638,132275090,1870242,ransom
45821621,1199055426,695668078,528091944,134322569,1803115,ransom
42283014,1159849412,679105742,515858881,130800235,1858880,ransom
39315699,1191504237,700685251,533117922,133673561,1825307,ransom
40992601,1058318313,617592948,469113489,119087717,2000903,ransom
46945932,1193022175,692006534,523311718,135937066,1935764,ransom
37682618,1040331856,609586943,463618926,116749280,1695233,ransom
35198033,1076534269,633770932,482070529,121006071,2019379,ransom
36485490,918135581,534052654,404635650,104291371,1875896,ransom
36331980,954355604,555510077,425536488,103166454,1351167,ransom
44125421,924241885,528625535,399937107,104112474,1648295,ransom
30617435,849964291,499295000,379643927,95702755,1552651,ransom
48274037,729185355,409894428,307107663,84823821,1569232,ransom
74316398,791432392,411702514,308182632,86817215,1552576,ransom
57369339,676516364,362669633,270295639,77914752,1656785,ransom
53769852,633608395,359459090,262770001,82663439,1673803,ransom
27234496,432629659,248560900,185055330,52931905,1404183,ransom
21983441,445530948,256870026,193991571,51348696,1067207,ransom
25842201,488315155,278509882,209105565,56873523,836722,ransom
21033318,420010220,244276473,184398201,48820135,853425,ransom
22920941,617383567,362880706,275324806,70331483,1005301,ransom
36638296,716390850,408932613,307539694,82727254,1511663,ransom
41622486,1249058440,733164212,558309797,139405184,1382610,ransom
39233910,1221151421,718371198,546909611,136585087,1736219,ransom
31863048,998811687,588659950,447576938,112550404,2138716,ransom
41013337,1197207044,699870228,531525301,134819066,1791119,ransom
38503842,1110063225,649542829,495471080,122604209,1620719,ransom
33819526,960495548,564043292,427271102,109723802,2035588,ransom
43325929,1219333788,711947390,543585297,133882859,1343609,ransom
37466454,1162656114,684243287,520824658,130168296,1928481,ransom
39362714,1072601192,626299159,477443382,118626718,1625883,ransom
40247586,1179567084,692280294,526721629,132137106,1899141,ransom
30801063,964614983,569055586,431846231,109698044,2040324,ransom
38122599,927778810,534035504,406064175,102491984,1730024,ransom
37521307,995603462,578650612,441183142,109692818,1656285,ransom
34979341,848577962,495045272,374964257,96803231,1621199,ransom
30631952,587065365,334439756,250678362,68611662,891024,ransom
20434146,422113533,245623685,185478406,48957521,831003,ransom
27951895,706234016,413369909,314137342,73273244,1596894,ransom
27038056,518529727,260525704,195270493,53718759,881996,ransom
18571210,358799492,206739949,156673835,40698003,1007045,ransom
22591203,344611357,194360010,145809791,40407222,1064711,ransom
27490345,686212024,401706144,304422967,78383544,1620439,ransom
24583337,395440240,222638318,166086074,46889256,300658,ransom
29514934,701080273,409926583,310847143,79873959,1008033,ransom
20320144,474428849,278196149,211009384,54219682,742326,ransom
23205380,496328446,289575180,218822504,57461696,781357,ransom
21842411,514574417,300563782,227856635,58637676,1151128,ransom
29927083,539075288,306532440,229749404,63153047,1181974,ransom
30634233,774557501,450851944,342065138,87574688,1681740,ransom
41601746,1281035028,751848440,572747914,142609404,1553861,ransom
39088936,1233311575,726182055,552524529,138398340,1677567,ransom
39853517,1213399094,713940798,542324447,137150625,1900845,ransom
38854648,1165877831,685167326,521386482,130628340,1845739,ransom
40060640,1182879389,694999096,528904265,132530272,1680079,ransom
38666645,1117865834,653879852,499986528,122087343,1534842,ransom
39479772,1138288583,664061521,509182418,122398270,1532055,ransom
44915607,1082677840,624347821,473245486,121424033,1900893,ransom
36863086,1050731844,616560524,468428258,118472235,1966316,ransom
39659701,1167107316,685486404,520950391,131538727,1958854,ransom
40017991,1094142428,636717293,487555955,118232541,1807748,ransom
39366647,1198585515,704133518,536630799,133292623,1459082,ransom
37407051,1115712061,654325416,499583092,122891127,1782571,ransom
33792475,902624892,526902055,402115484,99335897,1509801,ransom
47848177,938108911,535276518,404821152,105635586,1535104,ransom
66833429,683768195,352139836,263387108,74599588,1725594,ransom
63606053,741735603,389225574,290189671,83184679,1667338,ransom
28513670,471747079,263506889,197455585,54552469,1453221,ransom
58829671,698766700,395269397,288604115,91313303,1676072,ransom
31327107,535823153,305047783,228831163,62695193,949625,ransom
19380058,447348953,262163168,198810127,51159556,774186,ransom
26809826,645884805,377798823,286345224,73734524,1207963,ransom
37214279,1122042750,659017879,501999752,125129383,1520901,ransom
40256902,1139933457,667626879,507989772,127482578,1741348,ransom
40209461,1168399456,684718680,522142691,129407909,1988678,ransom
39530506,1132657861,661315457,503847019,125592786,1834194,ransom
42473619,1094795361,634583643,480584077,123716940,1736069,ransom
41195139,1110482724,651017462,493899400,126173235,1841690,ransom
39287834,1110829217,650458366,495551650,123473050,1744416,ransom
38120757,1093500425,641225477,488717362,121548810,1689368,ransom
32825208,891274446,518250369,398566919,94308915,1269668,ransom
38510242,738660774,422072736,317345313,85575879,1281444,ransom
24317549,575462604,336267442,254623391,65923089,1738665,ransom
25707480,441193962,252285653,189309572,52019001,923299,ransom
31267258,645128463,372592542,282797637,72507657,997946,ransom
20842137,349957957,197607189,149063100,39817861,634430,ransom
25799810,565506974,329335021,249612209,64437102,1020491,ransom
25923611,551656577,320040403,241710884,63653811,1115667,ransom
33019856,711399239,410509055,310463479,80990015,1030657,ransom
26970943,630760339,369204568,279362144,72648313,1059166,ransom
26347371,599966771,349623710,266136949,67131512,1682558,ransom
38443649,1079571216,629912054,478845995,120964790,1732696,ransom
41837808,1261737320,741319109,563336731,142221529,1772515,ransom
46490917,1161049392,671418181,509239755,130236278,1643937,ransom
37520712,1022733568,597011395,456115889,112042505,1819172,ransom
40192588,1192939121,698981085,533752810,131228517,1502666,ransom
41101663,1245095768,731200820,557161307,138552912,1689634,ransom
37295301,1093085318,642643440,487663436,124113058,2065602,ransom
38994265,1127334627,660020033,504180216,123776644,1320817,ransom
40203924,1174125570,687046281,525307138,128272079,1665583,ransom
33952403,989618321,580305699,442363896,109793850,1636986,ransom
30765771,817719831,477784997,364453774,90305904,1349769,ransom
29240753,587116414,340124016,257370041,67263250,1452357,ransom
35608032,655825581,372913828,280349099,75747470,1129540,ransom
34305714,810408986,473887168,359806475,91872174,1207491,ransom
24478138,405543929,235411341,177880807,47366924,675788,ransom
37347973,404531294,218403473,160556476,49241244,1431589,ransom
82194418,887168502,457884251,342565030,96587208,1685824,ransom
67935106,749873051,389088758,290590934,82616255,1256797,ransom
